seed,episode,episode_sequence,sample_count,last_day,terminal_observed,generated_score_mean,generated_expert_js_divergence,rolling_js_mean
652,3930,3931,98,98,0,0.0989386536637131,0.6931471805599452,0.693143549095468
652,3931,3932,98,98,0,0.0990582500793496,0.6931471805599452,0.693143549095468
652,3932,3933,98,98,0,0.09904841379243501,0.6931471805599452,0.693143549095468
652,3933,3934,98,98,0,0.09893381443558907,0.6931471805599452,0.6931435490954679
652,3934,3935,98,98,1,0.09918811415531198,0.6931471805599452,0.693143549095468
652,3935,3936,9,9,1,0.10091176794634925,0.6931471805599452,0.693143549095468
652,3936,3937,77,77,1,0.09901650404775297,0.6931471805599452,0.693143549095468
652,3937,3938,98,98,0,0.09886692996535983,0.6931471805599452,0.693143549095468
652,3938,3939,98,98,0,0.09918506572745284,0.6931471805599452,0.693143549095468
652,3939,3940,98,98,0,0.09916210007302616,0.6931471805599452,0.693143549095468
652,3940,3941,98,98,0,0.10049944796732493,0.6929656073360877,0.6931417333632294
652,3941,3942,63,63,1,0.09962413755674211,0.6931471805599452,0.6931417333632294
652,3942,3943,98,98,0,0.09893156329588014,0.6931471805599452,0.6931417333632295
652,3943,3944,98,98,0,0.09887398049539449,0.6931471805599452,0.6931417333632295
652,3944,3945,98,98,0,0.0991764416804119,0.6931471805599452,0.6931417333632295
652,3945,3946,98,98,0,0.09905596077442169,0.6931471805599452,0.6931417333632295
652,3946,3947,93,93,1,0.09908350765384653,0.6931471805599452,0.6931417333632294
652,3947,3948,98,98,0,0.09892165638050254,0.6931471805599452,0.6931417333632294
652,3948,3949,98,98,0,0.09899234642483751,0.6931471805599452,0.6931417333632294
652,3949,3950,98,98,0,0.09909272817324619,0.6931471805599452,0.6931417333632295
652,3950,3951,98,98,0,0.09908901489510828,0.6931471805599452,0.6931417333632295
652,3951,3952,98,98,0,0.09910463039972345,0.6931471805599452,0.6931417333632295
652,3952,3953,49,49,1,0.09931980788099523,0.6931471805599452,0.6931417333632295
652,3953,3954,98,98,0,0.09908615759744936,0.6931471805599452,0.6931417333632294
652,3954,3955,56,56,1,0.09937548850263868,0.6931471805599452,0.6931417333632294
652,3955,3956,98,98,0,0.0990386779363058,0.6931471805599452,0.6931417333632294
652,3956,3957,98,98,0,0.0990135634736139,0.6931471805599452,0.6931417333632295
652,3957,3958,98,98,0,0.09896098708315772,0.6931471805599452,0.6931417333632295
652,3958,3959,98,98,0,0.09893381253493075,0.6931471805599452,0.6931417333632295
652,3959,3960,98,98,0,0.09914412805620505,0.6931471805599452,0.6931417333632295
652,3960,3961,95,95,1,0.09897972768858859,0.6931471805599452,0.6931417333632294
652,3961,3962,98,98,0,0.09912570322654685,0.6931471805599452,0.6931417333632294
652,3962,3963,98,98,0,0.09893196623544304,0.6931471805599452,0.6931417333632294
652,3963,3964,98,98,0,0.0991495054747377,0.6931471805599452,0.6931417333632295
652,3964,3965,98,98,0,0.09906244863356863,0.6931471805599452,0.6931417333632295
652,3965,3966,87,87,1,0.09906296586168223,0.6931471805599452,0.6931417333632295
652,3966,3967,98,98,0,0.09892523828513768,0.6931471805599452,0.6931417333632295
652,3967,3968,12,12,1,0.10042199430366357,0.6931471805599452,0.6931417333632294
652,3968,3969,98,98,1,0.0992860463352836,0.6931471805599452,0.6931417333632294
652,3969,3970,98,98,0,0.0989678400207539,0.6931471805599452,0.693143549095468
652,3970,3971,9,9,1,0.09923042605320613,0.6931471805599452,0.693143549095468
652,3971,3972,98,98,0,0.09909659297186502,0.6931471805599452,0.693143549095468
652,3972,3973,87,87,1,0.09924177268798325,0.6931471805599452,0.693143549095468
652,3973,3974,98,98,0,0.0991176892908252,0.6931471805599452,0.693143549095468
652,3974,3975,79,79,1,0.09941503150930887,0.6931471805599452,0.6931435490954679
652,3975,3976,73,73,1,0.09918586307600753,0.6931471805599452,0.6931435490954679
652,3976,3977,68,68,1,0.09925647430560168,0.6931471805599452,0.693143549095468
652,3977,3978,98,98,0,0.09891495085796531,0.6931471805599452,0.693143549095468
652,3978,3979,98,98,0,0.09892461091584089,0.6931471805599452,0.693143549095468
652,3979,3980,98,98,0,0.09889382146755044,0.6931471805599452,0.693143549095468
652,3980,3981,70,70,1,0.0990169929606574,0.6931471805599452,0.693143549095468
652,3981,3982,90,90,1,0.09921741228964594,0.6931471805599452,0.693143549095468
652,3982,3983,98,98,0,0.09902508001850575,0.6931471805599452,0.6931435490954679
652,3983,3984,17,17,1,0.09900645210462458,0.6931471805599452,0.693143549095468
652,3984,3985,98,98,0,0.09907793238454936,0.6931471805599452,0.693143549095468
652,3985,3986,98,98,0,0.09905971594306888,0.6931471805599452,0.693143549095468
652,3986,3987,93,93,1,0.0991515714314676,0.6931471805599452,0.693143549095468
652,3987,3988,62,62,1,0.09924507081027954,0.6931471805599452,0.693143549095468
652,3988,3989,98,98,0,0.0989257813412316,0.6931471805599452,0.693143549095468
652,3989,3990,98,98,0,0.09910532345577162,0.6931471805599452,0.6931435490954679
652,3990,3991,98,98,0,0.09895866288214314,0.6931471805599452,0.6931435490954679
652,3991,3992,71,71,1,0.09898396833261973,0.6931471805599452,0.693143549095468
652,3992,3993,95,95,1,0.0991137044210183,0.6931471805599452,0.693143549095468
652,3993,3994,67,67,1,0.09887556987467097,0.6931471805599452,0.693143549095468
652,3994,3995,82,82,1,0.09909485307771985,0.6931471805599452,0.693143549095468
652,3995,3996,98,98,0,0.09901148567394334,0.6931471805599452,0.693143549095468
652,3996,3997,84,84,1,0.09898590402943748,0.6931471805599452,0.6931435490954679
652,3997,3998,84,84,1,0.09913056086571444,0.6931471805599452,0.6931435490954679
652,3998,3999,98,98,0,0.09889538373265948,0.6931471805599452,0.693143549095468
652,3999,4000,98,98,1,0.09925813448368287,0.6931471805599452,0.693143549095468
652,4000,4001,98,98,0,0.09900550802751464,0.6931471805599452,0.693143549095468
652,4001,4002,75,75,1,0.09922954986492792,0.6931471805599452,0.693143549095468
652,4002,4003,78,78,1,0.09925935694422477,0.6931471805599452,0.693143549095468
652,4003,4004,66,66,1,0.09926592095783263,0.6931471805599452,0.6931435490954679
652,4004,4005,85,85,1,0.09905478358268738,0.6931471805599452,0.6931435490954679
652,4005,4006,98,98,0,0.09901585802435875,0.6931471805599452,0.693143549095468
652,4006,4007,98,98,0,0.09904859009750035,0.6931471805599452,0.693143549095468
652,4007,4008,51,51,1,0.09892606939755234,0.6931471805599452,0.693143549095468
652,4008,4009,74,74,1,0.09933319577091448,0.6931471805599452,0.693143549095468
652,4009,4010,98,98,0,0.09912890203449191,0.6931471805599452,0.693143549095468
652,4010,4011,98,98,0,0.09899591814194407,0.6931471805599452,0.6931435490954679
652,4011,4012,71,71,1,0.09914203607280489,0.6931471805599452,0.6931435490954679
652,4012,4013,98,98,0,0.09895630621788454,0.6931471805599452,0.693143549095468
652,4013,4014,88,88,1,0.09893295414407145,0.6931471805599452,0.693143549095468
652,4014,4015,98,98,0,0.09927003169242217,0.6931471805599454,0.693143549095468
652,4015,4016,10,10,1,0.09947544634342194,0.6931471805599452,0.693143549095468
652,4016,4017,98,98,0,0.09898436556057054,0.6931471805599452,0.693143549095468
652,4017,4018,80,80,1,0.09971511764451861,0.6931471805599452,0.6931435490954679
652,4018,4019,98,98,1,0.09905787945097806,0.6931471805599452,0.6931435490954679
652,4019,4020,98,98,0,0.09898747731836474,0.6931471805599454,0.693143549095468
652,4020,4021,67,67,1,0.09933544662016541,0.6931471805599452,0.693143549095468
652,4021,4022,14,14,1,0.09934894208397184,0.6931471805599452,0.693143549095468
652,4022,4023,98,98,0,0.09924536586111905,0.6931471805599454,0.693143549095468
652,4023,4024,75,75,1,0.09916029264529547,0.6931471805599452,0.693143549095468
652,4024,4025,98,98,0,0.09914913507444519,0.6931471805599454,0.693143549095468
652,4025,4026,98,98,0,0.09911616982854142,0.6931471805599452,0.6931435490954679
652,4026,4027,98,98,0,0.09897213725715268,0.6931471805599452,0.6931435490954679
652,4027,4028,93,93,1,0.09894408710220809,0.6931471805599452,0.6931453648277066
652,4028,4029,96,96,1,0.09893433726392686,0.6931471805599452,0.6931453648277066
652,4029,4030,72,72,1,0.09912753384560347,0.6931471805599452,0.6931453648277066
652,4030,4031,42,42,1,0.099465214603004,0.6931471805599452,0.6931453648277066
652,4031,4032,98,98,0,0.09893667272159032,0.6931471805599452,0.6931453648277066
652,4032,4033,98,98,0,0.09913431450116392,0.6931471805599452,0.6931453648277065
652,4033,4034,98,98,0,0.09894893759367418,0.6931471805599452,0.6931453648277066
652,4034,4035,98,98,0,0.09891348735106234,0.6931471805599452,0.6931453648277066
652,4035,4036,98,98,0,0.09934711935264724,0.6931471805599452,0.6931453648277066
652,4036,4037,98,98,0,0.09890412980196428,0.6931471805599452,0.6931453648277066
652,4037,4038,72,72,1,0.09900822242101033,0.6931471805599452,0.6931453648277066
652,4038,4039,11,11,1,0.10059525275772269,0.6931471805599452,0.6931453648277066
652,4039,4040,98,98,0,0.09912500401236574,0.6931471805599452,0.6931453648277065
652,4040,4041,10,10,1,0.10056038200855255,0.6931471805599452,0.6931471805599452
652,4041,4042,98,98,0,0.09914051809785318,0.6931471805599452,0.6931471805599452
652,4042,4043,98,98,0,0.09893138090870818,0.6931471805599452,0.6931471805599452
652,4043,4044,78,78,1,0.09900153934573516,0.6931471805599452,0.6931471805599452
652,4044,4045,98,98,0,0.09907664472655374,0.6931471805599452,0.6931471805599452
652,4045,4046,98,98,0,0.09886646559652017,0.6931471805599452,0.6931471805599452
652,4046,4047,98,98,0,0.09908078360010167,0.6931471805599452,0.6931471805599452
652,4047,4048,63,63,1,0.09930657098690669,0.6931471805599452,0.6931471805599452
652,4048,4049,98,98,0,0.0989318419323892,0.6931471805599452,0.6931471805599452
652,4049,4050,96,96,1,0.09921186681215961,0.6931471805599452,0.6931471805599452
652,4050,4051,65,65,1,0.09902143891041096,0.6931471805599452,0.6931471805599452
652,4051,4052,83,83,1,0.09924059397125819,0.6931471805599452,0.6931471805599452
652,4052,4053,98,98,0,0.09892415475784516,0.6931471805599452,0.6931471805599452
652,4053,4054,98,98,0,0.09908833354711533,0.6931471805599452,0.6931471805599452
652,4054,4055,53,53,1,0.09929727397437366,0.6931471805599452,0.6931471805599452
652,4055,4056,68,68,1,0.09909765553825042,0.6931471805599452,0.6931471805599452
652,4056,4057,98,98,0,0.09892801028125141,0.6931471805599452,0.6931471805599452
652,4057,4058,98,98,0,0.09893775343590853,0.6931471805599452,0.6931471805599452
652,4058,4059,90,90,1,0.10100662459929784,0.6931471805599452,0.6931471805599452
652,4059,4060,94,94,1,0.09892897244463576,0.6931471805599452,0.6931471805599452
652,4060,4061,98,98,0,0.09914093099686565,0.6931471805599454,0.6931471805599452
652,4061,4062,98,98,0,0.099153498605806,0.6931471805599452,0.6931471805599452
652,4062,4063,58,58,1,0.09931441602008097,0.6931471805599452,0.6931471805599452
652,4063,4064,98,98,0,0.09901374753336517,0.6931471805599452,0.6931471805599452
652,4064,4065,98,98,0,0.09912002558002667,0.6931471805599452,0.6931471805599452
652,4065,4066,98,98,0,0.0990822908221459,0.6931471805599452,0.6931471805599452
652,4066,4067,98,98,0,0.09886878341132281,0.6931471805599452,0.6931471805599452
652,4067,4068,11,11,1,0.0990856255997311,0.6931471805599452,0.6931471805599452
652,4068,4069,98,98,0,0.09905806335867667,0.6931471805599452,0.6931471805599452
652,4069,4070,98,98,0,0.09914060028231873,0.6931471805599452,0.6931471805599452
652,4070,4071,98,98,0,0.09915570298932036,0.6931471805599454,0.6931471805599452
652,4071,4072,98,98,0,0.09891007985083425,0.6931471805599452,0.6931471805599452
652,4072,4073,98,98,0,0.09909812665107298,0.6931471805599452,0.6931471805599452
652,4073,4074,63,63,1,0.0993448125701102,0.6931471805599452,0.6931471805599452
652,4074,4075,98,98,0,0.09901695979797111,0.6931471805599452,0.6931471805599453
652,4075,4076,98,98,0,0.09911212211056632,0.6931471805599452,0.6931471805599452
652,4076,4077,98,98,0,0.09917637667789751,0.6931471805599452,0.6931471805599452
652,4077,4078,52,52,1,0.09938488284555766,0.6931471805599452,0.6931471805599452
652,4078,4079,98,98,0,0.09956299331115216,0.6931471805599454,0.6931471805599452
652,4079,4080,98,98,0,0.09905871916182186,0.6931471805599452,0.6931471805599452
652,4080,4081,98,98,0,0.09896890347709461,0.6931471805599452,0.6931471805599452
652,4081,4082,98,98,0,0.09895732816384763,0.6931471805599452,0.6931471805599452
652,4082,4083,98,98,0,0.09898603966041487,0.6931471805599452,0.6931471805599452
652,4083,4084,98,98,0,0.09909432814741621,0.6931471805599452,0.6931471805599452
652,4084,4085,79,79,1,0.09917426628025272,0.6931471805599452,0.6931471805599452
652,4085,4086,68,68,1,0.09919416499050225,0.6931471805599452,0.6931471805599452
652,4086,4087,79,79,1,0.09917774315499052,0.6931471805599452,0.6931471805599452
652,4087,4088,98,98,0,0.09892549145282531,0.6931471805599452,0.6931471805599452
652,4088,4089,67,67,1,0.09921379320657076,0.6931471805599452,0.6931471805599452
652,4089,4090,77,77,1,0.09940082986246455,0.692958512456899,0.6931452938789149
652,4090,4091,98,98,0,0.0989523216017655,0.6931471805599452,0.6931452938789149
652,4091,4092,85,85,1,0.0989383504671209,0.6931471805599452,0.6931452938789147
652,4092,4093,91,91,1,0.09899158431933476,0.6931471805599452,0.6931452938789147
652,4093,4094,98,98,0,0.09908288922540996,0.6931471805599452,0.6931452938789147
652,4094,4095,97,97,1,0.09900822782332135,0.6931471805599452,0.6931452938789147
652,4095,4096,54,54,1,0.09931481298473147,0.6931471805599452,0.6931452938789147
652,4096,4097,98,98,0,0.09913564017232583,0.6931471805599452,0.6931452938789149
652,4097,4098,98,98,0,0.09889621728537035,0.6931471805599452,0.6931452938789149
652,4098,4099,98,98,0,0.09894397717957594,0.6931471805599452,0.6931452938789147
652,4099,4100,84,84,1,0.09905000536569528,0.6931471805599452,0.6931452938789147
652,4100,4101,98,98,0,0.09893551826172946,0.6931471805599452,0.6931452938789147
652,4101,4102,98,98,0,0.09892405554348109,0.6931471805599452,0.6931452938789147
652,4102,4103,83,83,1,0.09954518304172769,0.6929607204196905,0.6931434292775122
652,4103,4104,67,67,1,0.0991835574160761,0.6931471805599452,0.6931434292775123
652,4104,4105,98,98,0,0.09896819164254228,0.6931471805599452,0.6931434292775123
652,4105,4106,98,98,0,0.09893092969242408,0.6931471805599452,0.6931434292775123
652,4106,4107,98,98,0,0.099153961454119,0.6931471805599452,0.6931434292775122
652,4107,4108,98,98,0,0.09913200178012556,0.6931471805599452,0.6931434292775122
652,4108,4109,98,98,0,0.09896057023077595,0.6931471805599452,0.6931434292775122
652,4109,4110,98,98,0,0.09889167220312722,0.6931471805599452,0.6931434292775122
652,4110,4111,86,86,1,0.0990258838201678,0.6931471805599452,0.6931434292775123
652,4111,4112,68,68,1,0.0992921813226798,0.6931471805599452,0.6931434292775123
652,4112,4113,98,98,0,0.09911854823633116,0.6931471805599452,0.6931434292775123
652,4113,4114,84,84,1,0.09929606531347547,0.6931471805599452,0.6931434292775122
652,4114,4115,98,98,0,0.09887342778395633,0.6931471805599452,0.6931434292775122
652,4115,4116,98,98,0,0.09893925716074145,0.6931471805599452,0.6931434292775122
652,4116,4117,98,98,0,0.0989697618143899,0.6931471805599452,0.6931434292775122
652,4117,4118,51,51,1,0.0990024508506644,0.6931471805599452,0.6931434292775123
652,4118,4119,61,61,1,0.09905609451845045,0.6931471805599452,0.6931434292775123
652,4119,4120,10,10,1,0.1006500095129013,0.6931471805599452,0.6931434292775123
652,4120,4121,98,98,0,0.09891627097920495,0.6931471805599452,0.6931434292775122
652,4121,4122,98,98,0,0.09914624919088519,0.6931471805599454,0.6931434292775122
652,4122,4123,98,98,0,0.0991046126095616,0.6931471805599452,0.6931434292775122
652,4123,4124,68,68,1,0.09924425338121022,0.6931471805599452,0.6931434292775122
652,4124,4125,59,59,1,0.09911818726588104,0.6931471805599452,0.6931434292775122
652,4125,4126,98,98,0,0.09910451628419818,0.6931471805599452,0.6931434292775123
652,4126,4127,98,98,0,0.09943411582890822,0.6929656073360877,0.6931416135452736
652,4127,4128,98,98,0,0.09918821595457135,0.6931471805599452,0.6931416135452736
652,4128,4129,98,98,0,0.0990510594327839,0.6931471805599452,0.6931416135452736
652,4129,4130,98,98,0,0.09919935130343145,0.6931471805599452,0.6931416135452736
652,4130,4131,87,87,1,0.0992104035170599,0.6931471805599452,0.6931416135452736
652,4131,4132,98,98,0,0.09897544607520103,0.6931471805599454,0.6931416135452736
652,4132,4133,98,98,0,0.09895508576716695,0.6931471805599452,0.6931416135452737
652,4133,4134,98,98,0,0.09919445285079431,0.6931471805599452,0.6931416135452736
652,4134,4135,75,75,1,0.09917711009581884,0.6931471805599452,0.6931416135452736
652,4135,4136,80,80,1,0.09891333086416125,0.6931471805599452,0.6931416135452736
652,4136,4137,63,63,1,0.0990839424350905,0.6931471805599452,0.6931416135452736
652,4137,4138,98,98,0,0.0990645169299476,0.6931471805599452,0.6931416135452736
652,4138,4139,60,60,1,0.09909589750071367,0.6931471805599452,0.6931416135452736
652,4139,4140,98,98,0,0.09891110293719234,0.6931471805599452,0.6931416135452737
652,4140,4141,98,98,0,0.0989520155957767,0.6931471805599452,0.6931416135452736
652,4141,4142,98,98,0,0.09889875937785421,0.6931471805599452,0.6931416135452736
652,4142,4143,98,98,0,0.09916033679429366,0.6931471805599452,0.6931416135452736
652,4143,4144,62,62,1,0.10073014132438167,0.6931471805599452,0.6931416135452736
652,4144,4145,56,56,1,0.09909320143716675,0.6931471805599452,0.6931416135452736
652,4145,4146,77,77,1,0.09920528085974904,0.6931471805599452,0.6931416135452736
652,4146,4147,77,77,1,0.09912523085420782,0.6931471805599452,0.6931416135452737
652,4147,4148,98,98,0,0.0991765353448537,0.6931471805599452,0.6931416135452737
652,4148,4149,90,90,1,0.09904929796854654,0.6931471805599452,0.6931416135452736
652,4149,4150,98,98,0,0.09888727734891736,0.6931471805599452,0.6931416135452736
652,4150,4151,86,86,1,0.09950868542804274,0.6929617650898259,0.6931397593905725
652,4151,4152,96,96,1,0.09922693739645183,0.6931471805599452,0.6931397593905725
652,4152,4153,57,57,1,0.0989989063196015,0.6931471805599452,0.6931397593905723
652,4153,4154,98,98,0,0.0990932760950254,0.6931471805599452,0.6931397593905725
652,4154,4155,87,87,1,0.09889857942002943,0.6931471805599452,0.6931397593905725
652,4155,4156,98,98,0,0.09908582863150811,0.6931471805599452,0.6931397593905725
652,4156,4157,98,98,0,0.09896411282979713,0.6931471805599452,0.6931397593905725
652,4157,4158,90,90,1,0.0991300284034676,0.6931471805599452,0.6931397593905725
652,4158,4159,98,98,0,0.09918394122196704,0.6931471805599452,0.6931397593905725
652,4159,4160,12,12,1,0.0988814892868201,0.6931471805599452,0.6931397593905723
652,4160,4161,98,98,0,0.09896909422716316,0.6931471805599452,0.6931397593905725
652,4161,4162,98,98,0,0.09909461233384755,0.6931471805599452,0.6931397593905725
652,4162,4163,98,98,0,0.09888677435870073,0.6931471805599452,0.6931397593905725
652,4163,4164,81,81,1,0.09909976439343558,0.6931471805599452,0.6931397593905725
652,4164,4165,71,71,1,0.09901805631291698,0.6931471805599452,0.6931397593905725
652,4165,4166,98,98,0,0.0990789702960423,0.6931471805599452,0.6931397593905725
652,4166,4167,98,98,0,0.09909364558300193,0.6931471805599452,0.6931397593905723
652,4167,4168,49,49,1,0.0989642815322292,0.6931471805599452,0.6931397593905725
652,4168,4169,98,98,0,0.09894060282682886,0.6931471805599452,0.6931397593905725
652,4169,4170,98,98,0,0.09911532251506436,0.6931471805599452,0.6931397593905725
652,4170,4171,55,55,1,0.09917121136730367,0.6931471805599452,0.6931397593905725
652,4171,4172,10,10,1,0.10072583183646203,0.6931471805599452,0.6931397593905725
652,4172,4173,98,98,0,0.09894445082362817,0.6931471805599452,0.6931397593905725
652,4173,4174,96,96,1,0.0993273655573527,0.6931471805599452,0.6931397593905723
652,4174,4175,54,54,1,0.09942418957750003,0.6931471805599452,0.6931397593905723
652,4175,4176,98,98,0,0.09899471920667863,0.6931471805599452,0.6931397593905725
652,4176,4177,98,98,0,0.09900376839297158,0.6931471805599452,0.6931397593905725
652,4177,4178,83,83,1,0.09965712289853268,0.6929607204196905,0.6931378947891699
652,4178,4179,57,57,1,0.09901154943202671,0.6931471805599454,0.6931378947891699
652,4179,4180,98,98,0,0.09890941104718617,0.6931471805599452,0.6931378947891699
652,4180,4181,98,98,0,0.09892565331288747,0.6931471805599452,0.6931378947891699
652,4181,4182,98,98,0,0.09914159098145914,0.6931471805599452,0.6931378947891698
652,4182,4183,98,98,0,0.09907929241961362,0.6931471805599452,0.6931378947891699
652,4183,4184,63,63,1,0.09902868455364591,0.6931471805599452,0.6931378947891699
652,4184,4185,98,98,0,0.09895448934058754,0.6931471805599452,0.6931378947891699
652,4185,4186,98,98,0,0.0991320144765231,0.6931471805599452,0.6931378947891699
652,4186,4187,82,82,1,0.09922816150072145,0.6931471805599452,0.6931378947891699
652,4187,4188,98,98,0,0.09921798467332003,0.6931471805599454,0.6931378947891699
652,4188,4189,51,51,1,0.09943289616528679,0.6931471805599452,0.6931378947891698
652,4189,4190,98,98,0,0.09900946170091629,0.6931471805599452,0.6931397814702003
652,4190,4191,98,98,0,0.09894046841227279,0.6931471805599452,0.6931397814702003
652,4191,4192,98,98,0,0.09906521333115441,0.6931471805599452,0.6931397814702004
652,4192,4193,57,57,1,0.09930120134039928,0.6931471805599452,0.6931397814702004
652,4193,4194,98,98,0,0.09913672385167102,0.6931471805599452,0.6931397814702004
652,4194,4195,8,8,1,0.09885336272418499,0.6931471805599452,0.6931397814702004
652,4195,4196,72,72,1,0.09892953414883879,0.6931471805599452,0.6931397814702003
652,4196,4197,98,98,0,0.0989269209759576,0.6931471805599452,0.6931397814702003
652,4197,4198,62,62,1,0.09926627504248772,0.6931471805599452,0.6931397814702003
652,4198,4199,9,9,1,0.09880363941192627,0.6931471805599452,0.6931397814702004
652,4199,4200,98,98,0,0.09894877847056,0.6931471805599452,0.6931397814702004
652,4200,4201,89,89,1,0.0990306626210052,0.6931471805599452,0.6931397814702004
652,4201,4202,77,77,1,0.10180871624064136,0.6931471805599452,0.6931397814702004
652,4202,4203,90,90,1,0.09941420248813099,0.6931471805599454,0.6931416460716028
652,4203,4204,86,86,1,0.09909942122392876,0.6931471805599452,0.6931416460716028
652,4204,4205,98,98,1,0.09920229549918856,0.6931471805599454,0.6931416460716028
652,4205,4206,98,98,0,0.09920220327924709,0.6931471805599452,0.6931416460716028
652,4206,4207,77,77,1,0.09947599383530678,0.6931471805599452,0.6931416460716029
652,4207,4208,69,69,1,0.09931540392015291,0.6931471805599452,0.6931416460716029
652,4208,4209,98,98,0,0.09900080526665765,0.6931471805599452,0.6931416460716029
652,4209,4210,98,98,0,0.09915156122677181,0.6931471805599452,0.6931416460716029
652,4210,4211,90,90,1,0.09897494365771611,0.6931471805599452,0.6931416460716028
652,4211,4212,68,68,1,0.09907263133893995,0.6931471805599452,0.6931416460716028
652,4212,4213,90,90,1,0.09908695709374216,0.6931471805599452,0.6931416460716028
652,4213,4214,98,98,0,0.09915856317597993,0.6931471805599452,0.6931416460716029
652,4214,4215,84,84,1,0.09916898306636583,0.6931471805599452,0.6931416460716029
652,4215,4216,98,98,0,0.09896429308823176,0.6931471805599452,0.6931416460716029
652,4216,4217,98,98,0,0.09912919967758413,0.6931471805599452,0.6931416460716029
652,4217,4218,98,98,0,0.09907723385460522,0.6931471805599452,0.6931416460716028
652,4218,4219,98,98,0,0.0990840513639304,0.6931471805599452,0.6931416460716028
652,4219,4220,98,98,1,0.09907698106704926,0.6931471805599452,0.6931416460716028
652,4220,4221,84,84,1,0.09890918557842572,0.6931471805599452,0.6931416460716029
652,4221,4222,98,98,0,0.09912686194388234,0.6931471805599454,0.6931416460716029
652,4222,4223,74,74,1,0.09893911261413549,0.6931471805599452,0.6931416460716029
652,4223,4224,89,89,1,0.09893367012565056,0.6931471805599452,0.6931416460716029
652,4224,4225,60,60,1,0.09928877726197242,0.6931471805599452,0.6931416460716028
652,4225,4226,69,69,1,0.099189059673876,0.6931471805599452,0.6931416460716028
652,4226,4227,86,86,1,0.09900337423002997,0.6931471805599452,0.6931434618038415
652,4227,4228,98,98,0,0.0991424702259959,0.6931471805599452,0.6931434618038415
652,4228,4229,13,13,1,0.10031102024591886,0.6931471805599452,0.6931434618038415
652,4229,4230,98,98,0,0.09884657870445933,0.6931471805599452,0.6931434618038415
652,4230,4231,98,98,0,0.09890883986134918,0.6931471805599452,0.6931434618038415
652,4231,4232,88,88,1,0.0989200711588968,0.6931471805599454,0.6931434618038413
652,4232,4233,14,14,1,0.09975058000002589,0.6931471805599452,0.6931434618038413
652,4233,4234,98,98,0,0.09909180004377754,0.6931471805599452,0.6931434618038415
652,4234,4235,85,85,1,0.09888046304969227,0.6931471805599452,0.6931434618038415
652,4235,4236,50,50,1,0.09936011359095573,0.6931471805599452,0.6931434618038415
652,4236,4237,98,98,0,0.09891913223023317,0.6931471805599452,0.6931434618038415
652,4237,4238,72,72,1,0.09895526328020626,0.6931471805599452,0.6931434618038415
652,4238,4239,98,98,0,0.0993527561730268,0.6931471805599452,0.6931434618038413
652,4239,4240,98,98,0,0.09893888957342323,0.6931471805599452,0.6931434618038413
652,4240,4241,65,65,1,0.09918398868579131,0.6931471805599452,0.6931434618038415
652,4241,4242,68,68,1,0.09900815894498545,0.6931471805599452,0.6931434618038415
652,4242,4243,98,98,0,0.0990988444917056,0.6931471805599452,0.6931434618038415
652,4243,4244,98,98,0,0.09914559582058265,0.6931471805599452,0.6931434618038415
652,4244,4245,81,81,1,0.09964213455900733,0.6929600027270119,0.6931415900255121
652,4245,4246,98,98,0,0.09897515823950573,0.6931471805599452,0.6931415900255121
652,4246,4247,98,98,0,0.09888806794675029,0.6931471805599452,0.6931415900255121
652,4247,4248,78,78,1,0.09897181086051159,0.6931471805599452,0.6931415900255121
652,4248,4249,72,72,1,0.09898828715085983,0.6931471805599452,0.6931415900255122
652,4249,4250,83,83,1,0.09917548119303692,0.6931471805599452,0.6931415900255122
652,4250,4251,98,98,0,0.09915785179758559,0.6931471805599452,0.6931434441802132
652,4251,4252,98,98,0,0.09888940699854676,0.6931471805599452,0.6931434441802132
652,4252,4253,98,98,0,0.09900213534734686,0.6931471805599452,0.6931434441802133
652,4253,4254,88,88,1,0.09918145310472358,0.6931471805599452,0.6931434441802133
652,4254,4255,73,73,1,0.0990918783904755,0.6931471805599452,0.6931434441802133
652,4255,4256,64,64,1,0.09901373577304184,0.6931471805599452,0.6931434441802133
652,4256,4257,98,98,0,0.09890383634032035,0.6931471805599452,0.6931434441802133
652,4257,4258,98,98,0,0.09894901438027012,0.6931471805599452,0.6931434441802132
652,4258,4259,52,52,1,0.09901340090884612,0.6931471805599452,0.6931434441802132
652,4259,4260,63,63,1,0.09932900456682084,0.6931471805599452,0.6931434441802133
652,4260,4261,57,57,1,0.09933756108869586,0.6931471805599452,0.6931434441802133
652,4261,4262,87,87,1,0.09897293775588617,0.6931471805599452,0.6931434441802133
652,4262,4263,67,67,1,0.09916125237941742,0.6931471805599452,0.6931434441802133
652,4263,4264,98,98,0,0.09895592646635308,0.6931471805599452,0.6931434441802133
652,4264,4265,98,98,0,0.0989177046077592,0.6931471805599452,0.6931434441802132
652,4265,4266,57,57,1,0.09902245629774897,0.6931471805599452,0.6931434441802132
652,4266,4267,87,87,1,0.0988219400932049,0.6931471805599452,0.6931434441802133
652,4267,4268,98,98,0,0.09892020823091877,0.6931471805599452,0.6931434441802133
652,4268,4269,98,98,0,0.09903201529262018,0.6931471805599452,0.6931434441802133
652,4269,4270,59,59,1,0.09897762600143077,0.6931471805599452,0.6931434441802133
652,4270,4271,98,98,0,0.09893740234630448,0.6931471805599452,0.6931434441802133
